# FLEXIBILITY PARAMETER SCAN
# FBA model ../../../ModelFiles/ecFBA/reducedEcYeast_modified_withDamage.mat
# parsimonious solution false
# Boolean model ../../../ModelFiles/Boolean/rules.txt, ../../../ModelFiles/Boolean/species.txt
# TF layer ../../../ModelFiles/Boolean/TFtargets.txt
# basal damage formation f0 = 0.0001
# basal damage repair r0 = 0.0005
objective	flexibility 1	flexibility 2	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
NADHProduction (MIN) + NGAM (MAX)	0.25	0.2	0.0	1	NaN	99.9999999999986	1.0	0.005600247794511048	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.25	0.2	0.02	1	NaN	99.9999999999986	1.0	0.006239078952732439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.25	0.2	0.02	3	43.24999999999968	99.9999999999986	3.0	0.014774428550535098	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.25	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005057114663209074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.25	0.2	0.02	0	0.0	99.9999999999986	0.0	0.004966695865592221	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.25	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005267879679368341	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.25	0.2	0.02	1	NaN	99.9999999999986	1.0	0.005613912668626527	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.25	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006131909028742142	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.25	0.2	0.04	5	23.774999999999718	99.9999999999986	5.0	0.03471527859391066	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.25	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005025296832705065	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.25	0.2	0.04	0	0.0	99.9999999999986	0.0	0.004853940312640195	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.25	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005252015110128946	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.25	0.2	0.04	1	NaN	99.9999999999986	1.0	0.005623482960038659	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.3	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006025163171273998	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.3	0.2	0.0	2	78.19999999999983	99.9999999999986	2.0	0.0074305040228771334	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.3	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005013447520923757	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.3	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004910824821745726	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.3	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0052416743881772004	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.3	0.2	0.0	1	NaN	99.9999999999986	1.0	0.0055838607644739515	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.3	0.2	0.02	1	NaN	99.9999999999986	1.0	0.006233778590964398	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.3	0.2	0.02	3	42.69999999999971	99.9999999999986	3.0	0.015092314086665353	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.3	0.2	0.02	0	0.0	99.9999999999986	0.0	0.0050577565407369015	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.3	0.2	0.02	0	0.0	99.9999999999986	0.0	0.004966695865592221	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.3	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005267879679368341	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.3	0.2	0.02	1	NaN	99.9999999999986	1.0	0.00559888175798627	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.3	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006124992695054846	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.3	0.2	0.04	7	16.283333333333122	99.9999999999986	7.0	0.05559301295147563	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.3	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005094017429140011	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.3	0.2	0.04	0	0.0	99.9999999999986	0.0	0.004897553738554878	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.3	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005252015110128946	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.3	0.2	0.04	1	NaN	99.9999999999986	1.0	0.005607079206703436	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.35	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006045069315167355	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.35	0.2	0.0	2	78.6999999999998	99.9999999999986	2.0	0.007320777631420912	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.35	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005011994554531344	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.35	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004910824821745726	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.35	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0052416743881772004	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.35	0.2	0.0	2	80.69999999999969	99.9999999999986	2.0	0.007238124627409316	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.35	0.2	0.02	1	NaN	99.9999999999986	1.0	0.0062308412519417825	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.35	0.2	0.02	11	9.769999999999872	99.9999999999986	11.0	0.1964590175433467	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.35	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005012789143399392	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.35	0.2	0.02	0	0.0	99.9999999999986	0.0	0.004966695865592221	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.35	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005267879679368341	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.35	0.2	0.02	1	NaN	99.9999999999986	1.0	0.005582495711141143	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.35	0.2	0.04	1	NaN	99.9999999999986	1.0	0.0061159571014163866	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.35	0.2	0.04	8	13.928571428571248	99.9999999999986	8.0	0.11943436632117627	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.35	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005025282076462008	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.35	0.2	0.04	0	0.0	99.9999999999986	0.0	0.004897553738554878	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.35	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005252015110128946	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.35	0.2	0.04	1	NaN	99.9999999999986	1.0	0.005592052804659592	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.4	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006022327239007321	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.4	0.2	0.0	2	78.49999999999982	99.9999999999986	2.0	0.007245723473044717	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.4	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005011994554531344	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.4	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004910824821745726	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.4	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0052416743881772004	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.4	0.2	0.0	2	79.59999999999975	99.9999999999986	2.0	0.007199312365670469	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.4	0.2	0.02	1	NaN	99.9999999999986	1.0	0.0062308412519417825	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.4	0.2	0.02	7	16.283333333333122	99.9999999999986	7.0	0.08100903787832613	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.4	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005012789143399392	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.4	0.2	0.02	0	0.0	99.9999999999986	0.0	0.004966695865592221	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.4	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005267879679368341	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.4	0.2	0.02	2	80.5999999999997	99.9999999999986	2.0	0.007237731187507265	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.4	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006106815542252717	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.4	0.2	0.04	10	10.53333333333321	99.9999999999986	10.0	0.19286710387392345	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.4	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005025705385891938	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.4	0.2	0.04	0	0.0	99.9999999999986	0.0	0.004897553738554878	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.4	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005252015110128946	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.4	0.2	0.04	1	NaN	99.9999999999986	1.0	0.00557703631676972	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.45	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006039016967422673	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.45	0.2	0.0	2	74.60000000000004	99.9999999999986	2.0	0.007329095802851362	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.45	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0050132192609503865	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.45	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004910824821745726	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.45	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0052416743881772004	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.45	0.2	0.0	2	78.59999999999981	99.9999999999986	2.0	0.007162300350325682	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.45	0.2	0.02	1	NaN	99.9999999999986	1.0	0.006226828015441582	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.45	0.2	0.02	11	9.45999999999989	97.9999999999987	11.0	0.2550187547995527	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
NADHProduction (MIN) + glucoseUptake (MIN)	0.45	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005057863165185371	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.45	0.2	0.02	0	0.0	99.9999999999986	0.0	0.00496427365709965	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.45	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005267879679368341	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.45	0.2	0.02	2	79.69999999999975	99.9999999999986	2.0	0.007203842383028255	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.45	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006105449095855439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.45	0.2	0.04	10	10.08888888888879	94.09999999999893	10.0	0.24663987156192113	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
NADHProduction (MIN) + glucoseUptake (MIN)	0.45	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005054474706517248	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.45	0.2	0.04	0	0.0	99.9999999999986	0.0	0.0048778702706764486	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.45	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005252015110128946	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.45	0.2	0.04	2	80.39999999999971	99.9999999999986	2.0	0.007230045082274781	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.5	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006042105219027664	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.5	0.2	0.0	2	74.80000000000003	99.9999999999986	2.0	0.007246656902344091	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.5	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0050665955504830195	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.5	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004911543613194535	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.5	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005241674388175687	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.5	0.2	0.0	2	77.59999999999987	99.9999999999986	2.0	0.007126691648363671	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.5	0.2	0.02	1	NaN	99.9999999999986	1.0	0.006220998910571575	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.5	0.2	0.02	11	9.669999999999877	99.9999999999986	11.0	0.2546833493095085	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + glucoseUptake (MIN)	0.5	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005014458967849704	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.5	0.2	0.02	0	0.0	99.9999999999986	0.0	0.00494007817212527	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.5	0.2	0.02	0	0.0	99.9999999999986	0.0	0.005267879679368341	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.5	0.2	0.02	2	78.59999999999981	99.9999999999986	2.0	0.007165055717420085	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN)	0.5	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006105449095855439	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + growth (MAX)	0.5	0.2	0.04	10	9.477777777777714	88.79999999999923	10.0	0.25281119224798765	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
NADHProduction (MIN) + glucoseUptake (MIN)	0.5	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005078731333601295	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MIN)	0.5	0.2	0.04	0	0.0	99.9999999999986	0.0	0.0048780625359460894	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + ATPProduction (MAX)	0.5	0.2	0.04	0	0.0	99.9999999999986	0.0	0.005252015110128946	0.0	0.0	NaN	0.0	0.0	NaN	alive
NADHProduction (MIN) + NGAM (MAX)	0.5	0.2	0.04	2	79.29999999999977	99.9999999999986	2.0	0.007191238647644229	0.0	0.0	NaN	0.0	0.0	NaN	alive
