# FLEXIBILITY PARAMETER SCAN
# FBA model ../../ModelFiles/ecFBA/reducedEcYeast_modified_withDamage.mat
# parsimonious solution false
# Boolean model ../../ModelFiles/Boolean/rules.txt, ../../ModelFiles/Boolean/species.txt
# TF layer ../../ModelFiles/Boolean/TFtargets.txt
# basal damage formation f0 = 0.0001
# basal damage repair r0 = 0.0005
objective	flexibility 1	flexibility 2	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
ATPProduction (MAX) + glucoseUptake (MIN)	0.45	0.15	0.04	0	0.0	99.9999999999986	0.0	0.135082574813982	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.45	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006102295449851149	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.45	0.15	0.04	5	18.600000000000012	99.9999999999986	5.0	0.010078521050632186	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.5	0.15	0.0	0	0.0	99.9999999999986	0.0	0.005194009497335659	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.5	0.15	0.0	16	1.2733333333333334	16.09999999999996	13.0	0.11931636067364187	6.299999999999994	3.0	0.2616130588711505	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.5	0.15	0.0	0	0.0	99.9999999999986	0.0	0.12722742854643432	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.5	0.15	0.0	1	NaN	99.9999999999986	1.0	0.006060181102974194	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.5	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.5	0.15	0.02	4	20.866666666666873	99.9999999999986	4.0	0.008238692829776132	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.5	0.15	0.02	19	1.261111111111114	21.300000000000033	17.0	0.13881262984778567	3.800000000000002	2.0	0.23431292285310582	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.5	0.15	0.02	0	0.0	0.5	0.0	0.014146187936202776	99.49999999999862	0.0	0.12814917890269176	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.5	0.15	0.02	1	NaN	99.9999999999986	1.0	0.00610679431576812	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.5	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.5	0.15	0.04	9	10.437499999999941	99.9999999999986	9.0	0.019583719282402125	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.5	0.15	0.04	20	1.2947368421052674	21.10000000000003	16.0	0.091446892903225	8.499999999999986	4.0	0.2772599120164585	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.5	0.15	0.04	0	0.0	0.30000000000000004	0.0	0.013743586618140182	99.69999999999861	0.0	0.12939724857279064	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.5	0.15	0.04	1	NaN	99.9999999999986	1.0	0.006048248667246521	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.5	0.15	0.04	4	20.800000000000207	99.9999999999986	4.0	0.00822730892375076	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.05	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005194443555525576	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.05	0.2	0.0	8	2.171428571428566	15.299999999999962	7.0	0.22244571102588123	6.099999999999994	1.0	0.28848707541197943	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.05	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005259248740907982	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.05	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006115825924649143	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.05	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.05	0.2	0.02	1	NaN	99.9999999999986	1.0	0.005760641184865306	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.05	0.2	0.02	8	2.242857142857137	20.30000000000002	8.0	0.27228698978199406	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.05	0.2	0.02	1	NaN	99.9999999999986	1.0	0.005760641184865306	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.05	0.2	0.02	1	NaN	99.9999999999986	1.0	0.006099058035055057	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.05	0.2	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.05	0.2	0.04	2	47.2000000000004	99.9999999999986	2.0	0.006556306062964762	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.05	0.2	0.04	8	2.3999999999999955	20.600000000000023	8.0	0.2618394480629507	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.05	0.2	0.04	2	47.2000000000004	99.9999999999986	2.0	0.006556306062964762	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.05	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006302781002180545	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.05	0.2	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.1	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005194009497322536	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.1	0.2	0.0	6	1.5599999999999976	7.899999999999988	5.0	0.1873767548556191	2.700000000000001	1.0	0.24335681462054867	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.1	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005263049631113697	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.1	0.2	0.0	1	NaN	99.9999999999986	1.0	0.0061076592353558595	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.1	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.1	0.2	0.02	2	47.3000000000004	99.9999999999986	2.0	0.006575917127730712	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.1	0.2	0.02	7	1.7333333333333298	10.499999999999979	6.0	0.22229767162270297	6.299999999999994	1.0	0.2882726931906987	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.1	0.2	0.02	1	NaN	99.9999999999986	1.0	0.0051900661586098676	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.1	0.2	0.02	1	NaN	99.9999999999986	1.0	0.006194390201918837	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.1	0.2	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.1	0.2	0.04	4	23.50000000000009	99.9999999999986	4.0	0.008716998992392661	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.1	0.2	0.04	7	1.8166666666666629	13.599999999999968	7.0	0.23253218041463436	0.0	0.0	NaN	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.1	0.2	0.04	3	26.200000000000237	99.9999999999986	3.0	0.007037171036224905	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.1	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006349970697417299	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.1	0.2	0.04	2	39.9000000000003	99.9999999999986	2.0	0.0062449168318390955	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.15	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005194009497330227	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.15	0.2	0.0	7	1.3333333333333313	8.099999999999987	6.0	0.18344909933341913	2.500000000000001	1.0	0.23827575948099675	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.15	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005224081250151274	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.15	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006087342609349633	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.15	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.15	0.2	0.02	3	31.450000000000312	99.9999999999986	3.0	0.007550553156572939	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.15	0.2	0.02	9	1.5499999999999965	10.29999999999998	7.0	0.17396817507607112	18.599999999999994	2.0	0.2918884994397801	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.15	0.2	0.02	1	NaN	99.9999999999986	1.0	0.005312473487866565	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.15	0.2	0.02	1	NaN	99.9999999999986	1.0	0.006174664114790254	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.15	0.2	0.02	1	NaN	99.9999999999986	1.0	0.0054613334004905015	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.15	0.2	0.04	6	15.619999999999967	99.9999999999986	6.0	0.011851876363035313	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.15	0.2	0.04	8	1.5571428571428538	10.999999999999977	7.0	0.1831929743780785	2.700000000000001	1.0	0.23792670390834023	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.15	0.2	0.04	3	30.7000000000003	99.9999999999986	3.0	0.007476975035886679	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.15	0.2	0.04	1	NaN	99.9999999999986	1.0	0.00619919876226094	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.15	0.2	0.04	4	21.63333333333353	99.9999999999986	4.0	0.008377430537068086	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.2	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005194009497326545	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.2	0.2	0.0	11	1.239999999999997	10.999999999999977	9.0	0.13619329365535257	3.700000000000002	2.0	0.22990414003100723	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.2	0.2	0.0	0	0.0	99.9999999999986	0.0	0.03153026707457727	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.2	0.2	0.0	1	NaN	99.9999999999986	1.0	0.0060588012059698115	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.2	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.2	0.2	0.02	4	23.53333333333342	99.9999999999986	4.0	0.00872323124385116	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.2	0.2	0.02	9	1.2374999999999976	8.499999999999986	7.0	0.13420102093610528	3.700000000000002	2.0	0.2265446654535881	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.2	0.2	0.02	1	NaN	99.9999999999986	1.0	0.005380015302328648	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.2	0.2	0.02	2	76.19999999999995	99.9999999999986	2.0	0.00823236828495569	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.2	0.2	0.02	2	46.800000000000395	99.9999999999986	2.0	0.006561726280116254	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.2	0.2	0.04	8	11.699999999999946	99.9999999999986	8.0	0.01647232157977768	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.2	0.2	0.04	5	1.2749999999999995	3.600000000000002	3.0	0.136101743770201	3.900000000000002	2.0	0.22973594625812818	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.2	0.2	0.04	3	33.150000000000254	99.9999999999986	3.0	0.007718579545436078	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.2	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006341189941387927	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.2	0.2	0.04	6	15.040000000000001	99.9999999999986	6.0	0.011561556272982249	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.25	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0051940094973325765	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.25	0.2	0.0	8	1.2285714285714264	7.19999999999999	6.0	0.138187669141079	3.700000000000002	2.0	0.23326716040336767	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.25	0.2	0.0	0	0.0	99.9999999999986	0.0	0.09967755402807144	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.25	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006078878958466431	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.25	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.25	0.2	0.02	4	21.200000000000212	99.9999999999986	4.0	0.008299820846534972	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.25	0.2	0.02	9	1.3374999999999972	7.19999999999999	6.0	0.1337379267297879	18.29999999999999	3.0	0.2918006223603195	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.25	0.2	0.02	1	NaN	85.7999999999994	1.0	0.004890446500086675	14.199999999999966	0.0	0.005499382146483191	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.25	0.2	0.02	1	NaN	99.9999999999986	1.0	0.0060907494349017885	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.25	0.2	0.02	2	46.50000000000039	99.9999999999986	2.0	0.00655376360018814	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.25	0.2	0.04	9	10.599999999999932	99.9999999999986	9.0	0.019823060726758587	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.25	0.2	0.04	7	1.299999999999998	4.699999999999999	4.0	0.1125079779010742	6.299999999999994	3.0	0.2539944536367586	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.25	0.2	0.04	3	28.750000000000274	97.79999999999872	3.0	0.007203417713806585	2.2000000000000006	0.0	0.007295048712660247	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.25	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006350993685862453	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.25	0.2	0.04	7	14.016666666666582	99.9999999999986	7.0	0.014344743396091528	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.3	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0051940094973319546	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.3	0.2	0.0	15	1.2785714285714274	14.899999999999963	12.0	0.12302667663431524	6.8999999999999915	3.0	0.26967033066705837	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.3	0.2	0.0	0	0.0	99.9999999999986	0.0	0.13585567012388816	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.3	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006106662426682331	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.3	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.3	0.2	0.02	4	21.10000000000021	99.9999999999986	4.0	0.008281688404652347	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.3	0.2	0.02	18	1.2705882352941198	18.699999999999996	15.0	0.1128373350063092	5.699999999999996	3.0	0.24810447283908157	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.3	0.2	0.02	0	0.0	78.89999999999979	0.0	0.0035667650957970734	21.10000000000003	0.0	0.004486376427383074	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.3	0.2	0.02	1	NaN	99.9999999999986	1.0	0.0061284728552505035	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.3	0.2	0.02	1	NaN	99.9999999999986	1.0	0.005278778489235251	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.3	0.2	0.04	9	10.549999999999935	99.9999999999986	9.0	0.019748551514854135	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.3	0.2	0.04	19	1.3166666666666704	19.200000000000003	15.0	0.09093056883417831	11.399999999999975	4.0	0.2899223053443775	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.3	0.2	0.04	2	38.300000000000274	99.69999999999861	2.0	0.006180030064649972	0.30000000000000004	0.0	0.006192716517423331	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.3	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006265066613997737	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.3	0.2	0.04	6	14.840000000000012	99.9999999999986	6.0	0.011463394092622276	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.35	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0051940094973314125	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.35	0.2	0.0	8	1.257142857142855	7.29999999999999	6.0	0.14987283676049284	4.4	2.0	0.2529087184028307	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.35	0.2	0.0	0	0.0	99.9999999999986	0.0	0.14197824109788107	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.35	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006083845408372304	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.35	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.35	0.2	0.02	4	21.00000000000021	99.9999999999986	4.0	0.008263558937269063	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.35	0.2	0.02	8	1.257142857142855	5.899999999999995	5.0	0.11259578960838919	5.699999999999996	3.0	0.2469548946603262	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.35	0.2	0.02	0	0.0	99.9999999999986	0.0	0.1415854382043212	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.35	0.2	0.02	1	NaN	99.9999999999986	1.0	0.0060878715546560614	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.35	0.2	0.02	1	NaN	99.9999999999986	1.0	0.0055852258997121365	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.35	0.2	0.04	9	10.499999999999938	99.9999999999986	9.0	0.019677282088257714	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.35	0.2	0.04	7	1.2666666666666648	4.699999999999999	4.0	0.09107517190134595	5.299999999999997	3.0	0.228228062957663	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.35	0.2	0.04	1	NaN	97.39999999999874	1.0	0.005213235612395559	2.600000000000001	0.0	0.005324616065498883	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.35	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006201935197593159	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.35	0.2	0.04	6	15.839999999999955	99.9999999999986	6.0	0.011936393698093154	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.4	0.2	0.0	0	0.0	99.9999999999986	0.0	0.005194009497330814	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.4	0.2	0.0	17	1.2875000000000014	17.399999999999977	14.0	0.1263147229458363	7.599999999999989	3.0	0.2767958181682607	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.4	0.2	0.0	0	0.0	99.9999999999986	0.0	0.13852772363117027	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.4	0.2	0.0	1	NaN	99.9999999999986	1.0	0.006136662213626652	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.4	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.4	0.2	0.02	4	20.93333333333354	99.9999999999986	4.0	0.008253696665309854	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.4	0.2	0.02	18	1.2647058823529433	20.000000000000014	16.0	0.1380448050671706	3.800000000000002	2.0	0.2330200457658231	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.4	0.2	0.02	0	0.0	99.9999999999986	0.0	0.13913646229894727	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.4	0.2	0.02	1	NaN	99.9999999999986	1.0	0.00608633128746723	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.4	0.2	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.4	0.2	0.04	9	10.46249999999994	99.9999999999986	9.0	0.019627752131686993	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.4	0.2	0.04	20	1.2736842105263197	21.10000000000003	16.0	0.07409376774120537	5.799999999999995	4.0	0.23762674593840943	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.4	0.2	0.04	0	0.0	72.90000000000013	0.0	0.0033031311938430913	27.100000000000115	0.0	0.004486376427383074	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.4	0.2	0.04	1	NaN	99.9999999999986	1.0	0.006186482726503491	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.4	0.2	0.04	5	16.950000000000106	99.9999999999986	5.0	0.00958023795746396	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.45	0.2	0.0	0	0.0	99.9999999999986	0.0	0.0051940094973271095	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.45	0.2	0.0	15	1.2999999999999992	14.899999999999963	12.0	0.13317746218211723	11.899999999999974	3.0	0.291311367394201	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.45	0.2	0.0	0	0.0	99.9999999999986	0.0	0.1331206881865879	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.45	0.2	0.0	1	NaN	99.9999999999986	1.0	0.0061212289752555086	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.45	0.2	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.45	0.2	0.02	4	20.900000000000208	99.9999999999986	4.0	0.00824543244382135	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.45	0.2	0.02	17	1.2687500000000012	17.399999999999977	14.0	0.11081454460228465	5.4999999999999964	3.0	0.24306974154914612	0.0	0.0	NaN	dead (regular)
ATPProduction (MAX) + glucoseUptake (MIN)	0.45	0.2	0.02	0	0.0	99.9999999999986	0.0	0.13418432122753737	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NADHProduction (MIN)	0.45	0.2	0.02	1	NaN	99.9999999999986	1.0	0.0061795810990009385	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + NGAM (MAX)	0.45	0.2	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX)	0.45	0.2	0.04	9	10.44999999999994	99.9999999999986	9.0	0.019602796177675942	0.0	0.0	NaN	0.0	0.0	NaN	alive
ATPProduction (MAX) + growth (MAX)	0.45	0.2	0.04	16	1.2666666666666666	15.89999999999996	12.0	0.05983780329816702	5.299999999999997	4.0	0.22913755633305644	0.0	0.0	NaN	dead (regular)
